,country,article_name,revision_id,article_quality_est.,population
35636,Australia,Ron Withnall,737795338,Start,25754000
35637,Australia,Ronald Hunt,737795347,Stub,25754000
35638,Australia,Roy Abbott,737795405,Stub,25754000
35639,Australia,Rupert Kentish,737795545,Stub,25754000
35640,Australia,Rupert Shoobridge,737795549,Stub,25754000
35641,Australia,Tanu Nona,737795796,Stub,25754000
35642,Australia,Thomas Cheek (Australian politician),737795941,Stub,25754000
35643,Australia,Thomas Tyrrell (politician),737796070,Stub,25754000
35644,Australia,Victor George Springett,737796356,Stub,25754000
35645,Australia,Walter Davis (politician),737796455,Stub,25754000
35646,Australia,William Carey (politician),737796595,Stub,25754000
35647,Australia,William Connell (Australian politician),737796615,Stub,25754000
35648,Australia,William Dunbabin,737796635,Stub,25754000
35649,Australia,Albrecht Feez,737959831,Stub,25754000
35650,Australia,Alexander Pritchard,737959955,Stub,25754000
35651,Australia,"Charles Fenton, Sr.",737960483,Stub,25754000
35652,Australia,Donald Smith Wallace,737960776,Stub,25754000
35653,Australia,Francis Horace Stubley,737960975,Stub,25754000
35654,Australia,Frederick Augustus Forbes,737961034,Start,25754000
35655,Australia,Frederick Cooper (politician),737961040,Stub,25754000
35656,Australia,Graham Mylne,737961481,Start,25754000
35657,Australia,Harris Nelson,737961496,Stub,25754000
35658,Australia,Henry Edward Bright,737961548,Start,25754000
35659,Australia,James Crombie (politician),737961829,Stub,25754000
35660,Australia,John Gore Jones,737962484,Start,25754000
35661,Australia,John Henry Brooke,737962530,Start,25754000
35662,Australia,John Murphy (Queensland politician),737962830,Start,25754000
35663,Australia,John Rogers (Australian politician),737962990,Stub,25754000
35664,Australia,Joseph Leary,737963237,Stub,25754000
35665,Australia,Mark Hammond (Australian politician),737963357,Stub,25754000
35666,Australia,Niel Black,737963473,Stub,25754000
35667,Australia,Richard O'Neill (politician),737963678,Stub,25754000
35668,Australia,Robert Barbour (New South Wales politician),737963731,Stub,25754000
35669,Australia,Robert Lyons (Australian politician),737963866,Stub,25754000
35670,Australia,Robert Palmer Abbott,737963880,Stub,25754000
35671,Australia,Robert Patterson (Australian politician),737963885,Stub,25754000
35672,Australia,Thomas Price (Queensland politician),737971671,Stub,25754000
35673,Australia,Walter Horatio Wilson,737971786,Start,25754000
35674,Australia,William Bates (Australian politician),737971839,Stub,25754000
35675,Australia,William Busby (politician),737971872,Stub,25754000
35676,Australia,William Fowles,737971980,Start,25754000
35677,Australia,William Rea (politician),737972387,Start,25754000
35678,Australia,William Salkeld (politician),737972408,Stub,25754000
35679,Australia,William Sheffield Paul,737972417,Start,25754000
35680,Australia,Louis Goldring,738138685,Stub,25754000
35681,Australia,John Pasquarelli,738292849,Stub,25754000
35682,Australia,Percy Quirke,738627653,Stub,25754000
35683,Australia,Stanley Cole (politician),738659139,Stub,25754000
35684,Australia,James Hegney,739022102,Start,25754000
35685,Australia,Angus Macdonald (diplomat),739513783,Stub,25754000
35686,Australia,Wayde Smith,739532494,Stub,25754000
35687,Australia,Dawn Lawrie,739957100,Stub,25754000
35688,Australia,Robert Booth (Australian politician),740205548,Stub,25754000
35689,Australia,William Harvie Christie,740558089,Stub,25754000
35690,Australia,Dennis Stevenson,740599854,Start,25754000
35691,Australia,John Gavan Duffy,740762556,Stub,25754000
35692,Australia,Rick Setter,740805853,Stub,25754000
35693,Australia,Rosemary Varty,741068349,Start,25754000
35694,Australia,George Davenport (Queensland politician),742039265,Start,25754000
35695,Australia,Peter White (1824–1901),742185070,Stub,25754000
35696,Australia,Ray McPharlin,742187877,Stub,25754000
35697,Australia,Harold King (politician),742372432,Stub,25754000
35698,Australia,Frank Broun,742512546,Start,25754000
35699,Australia,Ian Black (politician),743138345,Stub,25754000
35700,Australia,Percy Colquhoun,743562047,C,25754000
35701,Australia,Robert Barr (Australian politician),743700475,Stub,25754000
35702,Australia,Bertie Johnston,744086722,Start,25754000
35703,Australia,John McCall (politician),744973446,Start,25754000
35704,Australia,Doone Kennedy,745550058,C,25754000
35705,Australia,Edward Land,746420921,Stub,25754000
35706,Australia,Joe Kruger (politician),746585353,Stub,25754000
35707,Australia,John Kidd (politician),747389589,Stub,25754000
35708,Australia,Arnold Piesse,747826568,Start,25754000
35709,Australia,James Mirams,747908230,Stub,25754000
35710,Australia,Coral Ross,748223081,Stub,25754000
35711,Australia,Cuthbert Robert Blackett,748223112,Stub,25754000
35712,Australia,Daniel Keen Congdon,748223274,Stub,25754000
35713,Australia,Clement Giles,748223314,Stub,25754000
35714,Australia,William Laidley,748227453,Stub,25754000
35715,Australia,William McIntyre (Australian politician),748227680,Stub,25754000
35716,Australia,William Patrick Cummins,748227857,Stub,25754000
35717,Australia,George Frederick Stone,748228305,Stub,25754000
35718,Australia,George Klewitz Soward,748228457,Stub,25754000
35719,Australia,George Henry Bennett,748228490,Stub,25754000
35720,Australia,David Boundy,748403143,Stub,25754000
35721,Australia,David Buffett,748403148,Start,25754000
35722,Australia,David McKenzie (South Australian politician),748403200,Stub,25754000
35723,Australia,John C. Cawood,748404880,Stub,25754000
35724,Australia,John Coghill (Australian politician),748404923,Stub,25754000
35725,Australia,John Dobie,748405028,Stub,25754000
35726,Australia,John Dawson (Australian politician),748405160,Stub,25754000
35727,Australia,John Eales (Australian politician),748405207,Stub,25754000
35728,Australia,John Eardley-Wimot,748405213,Stub,25754000
35729,Australia,Walter Lamb,748419020,Stub,25754000
35730,Australia,Walter Warne,748419038,Stub,25754000
35731,Australia,Wayne Dropulich,748419056,Start,25754000
35732,Australia,Victor Carrington,748419105,Stub,25754000
35733,Australia,Victor Webster (politician),748419116,Stub,25754000
35734,Australia,Richard Jones (1786–1852),748420498,Stub,25754000
35735,Australia,George Bodey,748600884,Stub,25754000
35736,Australia,George Crosby Gilmore,748600952,Stub,25754000
35737,Australia,Jeffrey Spender (judge),748605482,Stub,25754000
35738,Australia,Henry Dumbleton,748746184,Stub,25754000
35739,Australia,John Miller (South Australian politician),748747371,Stub,25754000
35740,Australia,John Morrice,748747416,Stub,25754000
35741,Australia,John Randell,748747614,Stub,25754000
35742,Australia,Edward Knox (Australian politician),748886319,Start,25754000
35743,Australia,Edward Collinson,748886433,Stub,25754000
35744,Australia,Edward Coles (Australian politician),748886449,Stub,25754000
35745,Australia,Edward Broadhurst (politician),748886480,Stub,25754000
35746,Australia,Ivens Buffett,748886959,Start,25754000
35747,Australia,Holford Wettenhall,748887227,Stub,25754000
35748,Australia,Hugh Wallace,748887295,Stub,25754000
35749,Australia,Judyth Watson,748889147,Start,25754000
35750,Australia,Robert Fitzgerald (pastoralist),748891869,Stub,25754000
35751,Australia,Robert Homburg Jr.,748892139,Stub,25754000
35752,Australia,Robert Jenkins (Australian politician),748892151,Stub,25754000
35753,Australia,Robert Johnson (Australian politician),748892157,Stub,25754000
35754,Australia,William Alderson,748892404,Stub,25754000
35755,Australia,William Angus (Australian politician),748892541,Stub,25754000
35756,Australia,William Batchelor,748892548,Stub,25754000
35757,Australia,William Bradley (New South Wales colonial politician),748892613,Stub,25754000
35758,Australia,William Brown (Tasmanian politician),748892679,Stub,25754000
35759,Australia,William Byrnes,748892871,Stub,25754000
35760,Australia,William Thurlow,748893307,Stub,25754000
35761,Australia,Brian McGahen,748894956,Start,25754000
35762,Australia,Henry Vivian Moyle,748895764,Stub,25754000
35763,Australia,Herbert Richards,748895926,Stub,25754000
35764,Australia,John Williams (New South Wales colonial politician),748896133,Stub,25754000
35765,Australia,Joseph Angus Thomson,748896283,Stub,25754000
35766,Australia,Ralph Robey,748899648,Stub,25754000
35767,Australia,Randolph Want,748899670,Stub,25754000
35768,Australia,Raymond Walsh,748899687,Stub,25754000
35769,Australia,Reg Curren,748899708,Stub,25754000
35770,Australia,Reg Hurst,748899713,Stub,25754000
35771,Australia,Reginald Carter (politician),748899723,Stub,25754000
35772,Australia,Tom Casey (Australian politician),748904652,Start,25754000
35773,Australia,William Stewart (governor),748909251,Stub,25754000
35774,Australia,Bob Hogg,748910017,Start,25754000
35775,Australia,Ben McKay (politician),748910080,Stub,25754000
35776,Australia,Hastings Elwin,748913464,Stub,25754000
35777,Australia,Edward Ogilvie,749401965,Stub,25754000
35778,Australia,James Comrie (politician),749405235,Stub,25754000
35779,Australia,James Chisholm (politician),749405329,Stub,25754000
35780,Australia,Elsie Curtin,749494667,Stub,25754000
35781,Australia,Arthur Jeffreys,749569506,Stub,25754000
35782,Australia,James C. Archer,749572014,Stub,25754000
35783,Australia,James Bettington,749572200,Stub,25754000
35784,Australia,James Blanksby,749572204,Stub,25754000
35785,Australia,James Bowman (surgeon),749572220,Stub,25754000
35786,Australia,James Buchanan (New South Wales politician),749572230,Stub,25754000
35787,Australia,Leonard Darlot,749573193,Stub,25754000
35788,Australia,Leslie Claude Hunkin,749573344,Stub,25754000
35789,Australia,Stephen Stanley Parker,749580424,Start,25754000
35790,Australia,William Halliday (politician),749581346,Stub,25754000
35791,Australia,William Hardy (Australian politician),749581347,Stub,25754000
35792,Australia,William Hellyer,749581402,Stub,25754000
35793,Australia,William Innes (politician),749581492,Stub,25754000
35794,Australia,William Jarvis (Australian politician),749581506,Stub,25754000
35795,Australia,Ethel Bruce,749582025,Stub,25754000
35796,Australia,Ernest Freeland,749582139,Stub,25754000
35797,Australia,John Godfree,749582511,Stub,25754000
35798,Australia,John Gough Waller,749582600,Stub,25754000
35799,Australia,John Holden (Australian politician),749582816,Stub,25754000
35800,Australia,Mary Jane Warnes,749583234,Start,25754000
35801,Australia,Oscar Duhst,749585062,Stub,25754000
35802,Australia,Arthur Hugh Inkster,749585302,Stub,25754000
35803,Australia,William Day (Australian politician),749589982,Stub,25754000
35804,Australia,William Faithfull,749590032,Stub,25754000
35805,Australia,William Foster (New South Wales politician),749590053,Stub,25754000
35806,Australia,William George Leeder,749590069,Stub,25754000
35807,Australia,William George Pennington,749590075,Stub,25754000
35808,Australia,Carmel Maher,749709340,Stub,25754000
35809,Australia,"John Smith (New South Wales politician, born 1811)",749779877,Stub,25754000
35810,Australia,John Wallace (Australian politician),749780196,Stub,25754000
35811,Australia,Alick Osborne,749971896,Stub,25754000
35812,Australia,Allan Robertson (politician),749971932,Stub,25754000
35813,Australia,John Hughes (New South Wales politician),749972516,Stub,25754000
35814,Australia,John Kinchela,749972561,Stub,25754000
35815,Australia,John Lamb (Australian politician),749972569,Stub,25754000
35816,Australia,John MacFarlane (New South Wales politician),749972810,Stub,25754000
35817,Australia,John Marquis Hopkins,749972926,Stub,25754000
35818,Australia,John Meagher (Australian politician),749972982,Stub,25754000
35819,Australia,John McNamara (Australian politician),749973022,Stub,25754000
35820,Australia,Frederick Gray (politician),750128512,Stub,25754000
35821,Australia,Francis Oakes,750128666,Stub,25754000
35822,Australia,Francis Lord,750128718,Stub,25754000
35823,Australia,Francis Jettner,750128774,Stub,25754000
35824,Australia,Frederick Birrell,750128975,Stub,25754000
35825,Australia,Logan Howlett,750129451,Stub,25754000
35826,Australia,Lyall Hall,750129610,Start,25754000
35827,Australia,Nelson Lawson,750130485,Stub,25754000
35828,Australia,Thomas Livingstone Learmonth,750135312,Start,25754000
35829,Australia,Thomas Thompson (Australian politician),750135498,Stub,25754000
35830,Australia,Alfred Hensman,750136612,Stub,25754000
35831,Australia,Alfred Denison,750136649,Stub,25754000
35832,Australia,List of Australian politicians,750137322,Stub,25754000
35833,Australia,Mick Michael,750140065,Stub,25754000
35834,Australia,Michael Moore (judge),750140120,Stub,25754000
35835,Australia,Rowland Broadhurst Hill,750140832,Stub,25754000
35836,Australia,Robert Lethbridge (politician),750141017,Stub,25754000
35837,Australia,Robert Sparkes,750141154,Stub,25754000
35838,Australia,Robert Macleod,750141347,Stub,25754000
35839,Australia,Robert Weddell,750141555,Stub,25754000
35840,Australia,Roger Chalk,750141582,Stub,25754000
35841,Australia,Thomas Cadell (politician),750142271,Stub,25754000
35842,Australia,Thomas Hood (Australian politician),750142654,Stub,25754000
35843,Australia,Thomas Hawkins Smith,750142753,Stub,25754000
35844,Australia,Albert Solomon,750152011,Stub,25754000
35845,Australia,Alexander Douglas-Douglas,750152254,Start,25754000
35846,Australia,Patrick Grant (Australian politician),750155448,Stub,25754000
35847,Australia,Patrick Higgins (politician),750155886,Stub,25754000
35848,Australia,Peter Reidy,750156208,Stub,25754000
35849,Australia,Frederic Urquhart,750157027,Start,25754000
35850,Australia,Friedrich Pflaum,750157051,Stub,25754000
35851,Australia,Friedrich Wilhelm Paech,750157071,Stub,25754000
35852,Australia,Gavin Keneally,750157314,Stub,25754000
35853,Australia,Jack Hughes (trade unionist),750172891,Stub,25754000
35854,Australia,Peter Allen (Australian politician),750398357,Stub,25754000
35855,Australia,Don Banfield,751522671,Stub,25754000
35856,Australia,Glen Pearson (Australian politician),751823064,Stub,25754000
35857,Australia,Arthur Whyte,751824880,Stub,25754000
35858,Australia,Albert Whitford (politician),753031014,Start,25754000
35859,Australia,Darryl Chellis,753434302,Stub,25754000
35860,Australia,Robert Landale,753508545,Stub,25754000
35861,Australia,Delcia Kite,754010410,Stub,25754000
35862,Australia,John Gunn (New South Wales politician),754909085,Stub,25754000
35863,Australia,Don Dale,754923608,Stub,25754000
35864,Australia,Walter Grose,754951888,Stub,25754000
35865,Australia,William Anderson (Australian politician born 1853),754952015,Stub,25754000
35866,Australia,Leslie Hollins,754953324,Stub,25754000
35867,Australia,John William Castine,755300546,Stub,25754000
35868,Australia,George Layman,755593909,Stub,25754000
35869,Australia,Edmund Fosbery,755820448,Stub,25754000
35870,Australia,Edward Warren (politician),755937346,Stub,25754000
35871,Australia,Thomas Ashworth,756023943,Stub,25754000
35872,Australia,Ellnor Grassby,756271174,C,25754000
35873,Australia,Tony Doyle (politician),756430497,Stub,25754000
35874,Australia,George Dunn (Australian politician),756548491,Start,25754000
35875,Australia,Justine Keay,756718438,Stub,25754000
35876,Australia,Andrew Wallace,756726111,Stub,25754000
35877,Australia,Madeleine King,756824792,Stub,25754000
35878,Australia,George Hubble,756850089,Start,25754000
35879,Australia,Alexander Hean,756908656,Stub,25754000
35880,Australia,Chris Lugg,756989117,Stub,25754000
35881,Australia,Clare Martin,756989125,C,25754000
35882,Australia,Daryl Manzie,756989182,Stub,25754000
35883,Australia,Eric Poole (Australian politician),756989215,Stub,25754000
35884,Australia,Fay Miller,756989235,Stub,25754000
35885,Australia,Mike Reed (politician),756989345,Stub,25754000
35886,Australia,Peter Styles (politician),756989466,Start,25754000
35887,Australia,Phil Mitchell (politician),756989470,Stub,25754000
35888,Australia,Stephen Dunham (politician),756989576,Stub,25754000
35889,Australia,Stephen Hatton,756989578,Start,25754000
35890,Australia,Steve Balch,756989587,Stub,25754000
35891,Australia,Tim Baldwin,756989608,Stub,25754000
35892,Australia,Dave Rugendyke,756992603,Stub,25754000
35893,Australia,Malcolm Jones (politician),756994263,Stub,25754000
35894,Australia,Peter Breen (Australian politician),756994473,Start,25754000
35895,Australia,Peter Draper,756994487,Stub,25754000
35896,Australia,Richard Jones (New South Wales politician),756994527,Stub,25754000
35897,Australia,Roy Smith (Australian politician),756994568,Stub,25754000
35898,Australia,Tony McGrane,756994725,Stub,25754000
35899,Australia,Aaron Dillaway,756994979,Stub,25754000
35900,Australia,Andrew Powell (politician),756995075,Start,25754000
35901,Australia,Ann Leahy,756995098,Stub,25754000
35902,Australia,Anthony Shorten,756995115,Stub,25754000
35903,Australia,Bruce Young (politician),756995213,Stub,25754000
35904,Australia,Chris Foley (Australian politician),756995297,Stub,25754000
35905,Australia,Dale Last,756995327,Stub,25754000
35906,Australia,David Crisafulli,756995360,Start,25754000
35907,Australia,David Kempton,756995379,Stub,25754000
35908,Australia,Ian Walker (politician),756995627,Start,25754000
35909,Australia,Jason Costigan,756995677,Start,25754000
35910,Australia,John Grant (Queensland politician),756995754,Start,25754000
35911,Australia,John Hathaway (politician),756995762,Stub,25754000
35912,Australia,Jon Krause,756995779,Stub,25754000
35913,Australia,Lachlan Millar,756995828,Stub,25754000
35914,Australia,Lex Bell,756995848,Start,25754000
35915,Australia,Mark Boothman,756995893,Stub,25754000
35916,Australia,Mark Robinson (Australian politician),756995897,Start,25754000
35917,Australia,Michael Crandon,756995925,Stub,25754000
35918,Australia,Michael Hart (Australian politician),756995926,Start,25754000
35919,Australia,Michael Trout (Australian politician),756995934,Stub,25754000
35920,Australia,Mike Latter,756995945,Stub,25754000
35921,Australia,Pat Weir,756995975,Stub,25754000
35922,Australia,Rob Molhoek,756996049,Stub,25754000
35923,Australia,Saxon Rice,756996109,Stub,25754000
35924,Australia,Sean Choat,756996119,Stub,25754000
35925,Australia,Steve Minnikin,756996184,Stub,25754000
35926,Australia,Ted Sorensen (politician),756996253,Stub,25754000
35927,Australia,Tony Perrett,756996284,Stub,25754000
35928,Australia,Trevor Ruthenberg,756996286,Stub,25754000
35929,Australia,Ian Gilfillan,756996621,Stub,25754000
35930,Australia,Ian Hunter (politician),756996624,C,25754000
35931,Australia,Lee Odenwalder,756996808,Stub,25754000
35932,Australia,Cathy Edwards,756997327,Stub,25754000
35933,Australia,Colin Rattray,756997331,Stub,25754000
35934,Australia,Geoff Squibb,756997377,Stub,25754000
35935,Australia,Greg Hall (politician),756997389,Start,25754000
35936,Australia,John Loone,756997438,Stub,25754000
35937,Australia,Mike Gaffney,756997492,Stub,25754000
35938,Australia,Norma Jamieson,756997500,Stub,25754000
35939,Australia,Robert Armstrong (Australian politician),756997535,Stub,25754000
35940,Australia,Rosemary Armitage,756997544,Stub,25754000
35941,Australia,Tony Fletcher (politician),756997590,Stub,25754000
35942,Australia,Andrew Olexander,756998361,C,25754000
35943,Australia,Dexter Davies,757000141,Stub,25754000
35944,Australia,John Hyde (Australian state politician),757000328,Stub,25754000
35945,Australia,Norm Kelly (Australian politician),757000560,Stub,25754000
35946,Australia,Philip Gardiner,757000604,Stub,25754000
35947,Australia,Amanda Millar,757007557,Stub,25754000
35948,Australia,Anita Phillips,757007574,Stub,25754000
35949,Australia,Anne Maddern,757007601,Stub,25754000
35950,Australia,Bonny Barry,757007629,Stub,25754000
35951,Australia,Carolyn Hirsh,757007679,C,25754000
35952,Australia,Carolyn Male,757007683,Stub,25754000
35953,Australia,Cassy O'Connor,757007688,C,25754000
35954,Australia,Christine Smith (politician),757007724,Stub,25754000
35955,Australia,Concetta Fierravanti-Wells,757007739,Start,25754000
35956,Australia,Dawn Fardell,757007759,Start,25754000
35957,Australia,Deb Foskey,757007763,Start,25754000
35958,Australia,Delia Lawrie,757007783,Start,25754000
35959,Australia,Denise Swan,757007787,Stub,25754000
35960,Australia,Desley Boyle,757007791,Start,25754000
35961,Australia,Desley Scott,757007793,Start,25754000
35962,Australia,Di Farmer,757007802,Stub,25754000
35963,Australia,Dianne Hadden,757007816,Start,25754000
35964,Australia,Dianne Reilly,757007819,Stub,25754000
35965,Australia,Freya Ostapovitch,757007937,Stub,25754000
35966,Australia,Gay Thompson,757007954,Stub,25754000
35967,Australia,Heather McTaggart,757007999,Start,25754000
35968,Australia,Helen Buckingham,757008000,Start,25754000
35969,Australia,Jacquie Petrusma,757008049,Start,25754000
35970,Australia,Jan Jarratt,757008050,Stub,25754000
35971,Australia,Janice Munt,757008082,Stub,25754000
35972,Australia,Janine Freeman,757008083,Stub,25754000
35973,Australia,Jaye Radisich,757008096,C,25754000
35974,Australia,Jennifer Huppert,757008104,Stub,25754000
35975,Australia,Jenny Lindell,757008110,Stub,25754000
35976,Australia,Jo-Ann Miller,757008122,Start,25754000
35977,Australia,Joan Rylah,757008140,Stub,25754000
35978,Australia,Josie Farrer,757008175,Start,25754000
35979,Australia,Judy Hopwood,757008190,Stub,25754000
35980,Australia,Judy Hughes,757008191,Stub,25754000
35981,Australia,Julie Attwood,757008199,Start,25754000
35982,Australia,June van de Klashorst,757008201,Start,25754000
35983,Australia,Kerry Millard,757008262,Stub,25754000
35984,Australia,Leonie Hiscutt,757008308,Stub,25754000
35985,Australia,Lesley Clark,757008325,Stub,25754000
35986,Australia,Libby Mettam,757008331,Stub,25754000
35987,Australia,Linda Lavarch,757008347,Start,25754000
35988,Australia,Lindsay Simmons,757008352,Start,25754000
35989,Australia,Liz Constable,757008371,C,25754000
35990,Australia,Lynne Kosky,757008405,C,25754000
35991,Australia,Lynne Walker (politician),757008407,Start,25754000
35992,Australia,Margaret Keech,757008430,Start,25754000
35993,Australia,Margaret Quirk,757008433,C,25754000
35994,Australia,Mary Gillett,757008468,Stub,25754000
35995,Australia,Mary Porter (politician),757008476,Start,25754000
35996,Australia,Monica Gould,757008512,Start,25754000
35997,Australia,Natasha Fyles,757008521,Stub,25754000
35998,Australia,Nita Cunningham,757008538,Stub,25754000
35999,Australia,Peta-Kaye Croft,757008572,Stub,25754000
36000,Australia,Rachel Nolan,757008575,Start,25754000
36001,Australia,Robyn Lambley,757008595,Start,25754000
36002,Australia,Rosemary Menkens,757008621,Stub,25754000
36003,Australia,Roslyn Dundas,757008625,Start,25754000
36004,Australia,Rosy Buchanan,757008627,Stub,25754000
36005,Australia,Sue Smith (politician),757008709,Stub,25754000
36006,Australia,Tanya Gadiel,757008721,Start,25754000
36007,Australia,Tarnya Smith,757008722,Stub,25754000
36008,Australia,Tracy Davis,757008728,Stub,25754000
36009,Australia,Trish White,757008759,Start,25754000
36010,Australia,Verity Barton,757008765,Start,25754000
36011,Australia,Vicki Dunne,757008770,Start,25754000
36012,Australia,Vicky Darling,757008778,Start,25754000
36013,Australia,Vini Ciccarello,757008779,Stub,25754000
36014,Australia,Wendy Edmond,757008794,Stub,25754000
36015,Australia,Beryl Jones,757177361,Stub,25754000
36016,Australia,Henry Kemp,757178621,Stub,25754000
36017,Australia,Ann Henderson (politician),757336130,Start,25754000
36018,Australia,Esther Lipman,757336657,Start,25754000
36019,Australia,Gertrude Melville,757336805,Start,25754000
36020,Australia,Grace Vaughan,757336842,Stub,25754000
36021,Australia,Helena Marfell,757336893,Start,25754000
36022,Australia,Lia Looveer,757337226,C,25754000
36023,Australia,Lynda Heaven,757337300,Start,25754000
36024,Australia,Marie Tehan,757337468,Start,25754000
36025,Australia,Pam Buchanan,757338080,Start,25754000
36026,Australia,Ruby Hutchison,757338271,Stub,25754000
36027,Australia,Virginia Chadwick,757338585,C,25754000
36028,Australia,Samuel McConnell Brown,757389096,Start,25754000
36029,Australia,Ron Boswell,757433056,Start,25754000
36030,Australia,Jocelyn Newman,757433215,Start,25754000
36031,Australia,Glen Sheil,757433253,Start,25754000
36032,Australia,Mike Elliott (politician),757478680,Stub,25754000
36033,Australia,Louise Pratt,757591901,C,25754000
36034,Australia,Alexander Paterson (Australian politician),757667450,Start,25754000
36035,Australia,Cornelius Ahern,757669038,Stub,25754000
36036,Australia,Edward Archer (politician),757669448,Stub,25754000
36037,Australia,John Siddons,757675131,Start,25754000
36038,Australia,Maurice Blackburn,757676647,C,25754000
36039,Australia,Michael Townley (Australian politician),757676845,Stub,25754000
36040,Australia,Neal Blewett,757677110,C,25754000
36041,Australia,Neil Brown (Australian politician),757677184,Start,25754000
36042,Australia,Oliver Uppill,757677428,Stub,25754000
36043,Australia,Richard Edwards (Australian politician),757677954,Start,25754000
36044,Australia,Robert Sayers,757678308,Stub,25754000
36045,Australia,Samuel Dennis,757678732,Stub,25754000
36046,Australia,Staniforth Smith,757678810,Start,25754000
36047,Australia,Tom McVeigh,757679249,Stub,25754000
36048,Australia,William Hartnoll,757679718,Start,25754000
36049,Australia,William Watson (Australian politician),757680087,Stub,25754000
36050,Australia,Milton Dick,757708437,Stub,25754000
36051,Australia,Barbara Stone,757763422,Start,25754000
36052,Australia,Graham Burkett,757912865,Start,25754000
36053,Australia,George Clark (Queensland politician),758207069,Start,25754000
36054,Australia,Frederick Thomas Brentnall,758400064,Start,25754000
36055,Australia,David Littleproud,758723232,Stub,25754000
36056,Australia,John McVeigh (politician),758723473,Stub,25754000
36057,Australia,Margaret McIntyre,758865527,Start,25754000
36058,Australia,Geoffrey Cox (Australian politician),759129423,Start,25754000
36059,Australia,George Forbes (New South Wales politician),759219512,Stub,25754000
36060,Australia,George Graham (New South Wales politician),759226921,Stub,25754000
36061,Australia,George Leary,759248889,Stub,25754000
36062,Australia,George McCredie,759257502,Stub,25754000
36063,Australia,George Rainsford,759271828,Stub,25754000
36064,Australia,George Richards (Australian politician),759273706,Stub,25754000
36065,Australia,Jacinta Allan,759286280,Start,25754000
36066,Australia,Sharon Knight (politician),759289406,Stub,25754000
36067,Australia,Marsha Thomson,759310262,Start,25754000
36068,Australia,Gabrielle Williams,759310530,Stub,25754000
36069,Australia,Matt Keogh,759311147,Stub,25754000
36070,Australia,Cindy McLeish,759316071,Start,25754000
36071,Australia,Heidi Victoria,759318228,Start,25754000
36072,Australia,Emma Kealy,759319084,Stub,25754000
36073,Australia,Suzanna Sheed,759320256,Stub,25754000
36074,Australia,Georgie Crozier,759409040,Stub,25754000
36075,Australia,Linda Savage,759439697,Start,25754000
36076,Australia,Sue Pennicuik,759446289,Start,25754000
36077,Australia,Jeff Bourman,759448457,Stub,25754000
36078,Australia,Thomas Scholfield,759485624,Stub,25754000
36079,Australia,Richard Face,759487224,Stub,25754000
36080,Australia,Charles Clark (Australian politician),759497799,Start,25754000
36081,Australia,Arthur Nichols,759532986,Stub,25754000
36082,Australia,Robert Reid (Australian politician),759641994,Start,25754000
36083,Australia,Edward Greville,759769824,Stub,25754000
36084,Australia,Jann Stuckey,759981591,Start,25754000
36085,Australia,Hieu Van Le,760125919,Start,25754000
36086,Australia,Margaret Rowe,760178515,Start,25754000
36087,Australia,Robert Dunsmure,760563015,Start,25754000
36088,Australia,David Hunter (Queensland politician),760604768,Stub,25754000
36089,Australia,James Kennedy (Australian politician),760605084,C,25754000
36090,Australia,James Francis Maxwell,760662466,Start,25754000
36091,Australia,Robert Thomson (Australian politician),761038983,Stub,25754000
36092,Australia,Francis North (politician),761131688,Stub,25754000
36093,Australia,Archie Tanner,761214304,Stub,25754000
36094,Australia,Michael Clarke (Australian politician),761960589,Stub,25754000
36095,Australia,Russell Clarke,761960679,Stub,25754000
36096,Australia,Denis Collins (politician),761961716,Stub,25754000
36097,Australia,Ebenezer Shoobridge,762220684,Stub,25754000
36098,Australia,John Frazer (politician),762343695,Start,25754000
36099,Australia,Denise Allen,762526753,Start,25754000
36100,Australia,Diane Beamer,762706793,Start,25754000
36101,Australia,Dorothy Kotz,762863597,Start,25754000
36102,Australia,Gary Singer,763052301,Stub,25754000
36103,Australia,Don Lane (politician),763320961,Start,25754000
36104,Australia,Janet Woollard,763459468,Start,25754000
36105,Australia,Loraine Braham,763513949,C,25754000
36106,Australia,Thomas Storey,763710035,Stub,25754000
36107,Australia,Trevor Watts (politician),763728144,Stub,25754000
36108,Australia,John Govett,763766917,Stub,25754000
36109,Australia,Steph Key,763809719,C,25754000
36110,Australia,Roger Steele,763856897,Start,25754000
36111,Australia,June D'Rozario,764069242,Start,25754000
36112,Australia,Walter Parsons (politician),764237917,Start,25754000
36113,Australia,John Frederick Herbert,764246694,Start,25754000
36114,Australia,Ernest Allen (Australian politician),764265946,Stub,25754000
36115,Australia,Fiona Simpson,764509091,C,25754000
36116,Australia,Garry Kelly,764729684,Start,25754000
36117,Australia,Hugh Delahunty,764819014,C,25754000
36118,Australia,George Wright (trade unionist),764875642,Start,25754000
36119,Australia,Tom Fox (politician),764937924,Start,25754000
36120,Australia,Tom McNeil,764939807,GA,25754000
36121,Australia,Allan Rodda,765956005,Stub,25754000
36122,Australia,Robyn Geraghty,766393656,Stub,25754000
36123,Australia,Alison Anderson,766511079,GA,25754000
36124,Australia,Irene Longman,766626178,Start,25754000
36125,Australia,Hugh Menzies,766743764,Stub,25754000
36126,Australia,Sue Napier,766750964,Start,25754000
36127,Australia,Frederick Baglin,766844376,Start,25754000
36128,Australia,Jennifer Rankine,766999752,Start,25754000
